2024-09-07 18:06:28,781 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /users is created
2024-09-07 18:06:28,786 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: OK, Response Body: [{"name":"eNxMx","age":34,"sex":"MALE","zipCode":"12345"},{"name":"DSrcu","age":39,"sex":"MALE","zipCode":"23456"},{"name":"ZibUG","age":19,"sex":"MALE","zipCode":"ABCDE"}]
2024-09-07 18:06:28,786 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Delete request to /users is created
2024-09-07 18:06:28,786 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Body of the request is: {"age":34,"name":"eNxMx","sex":"MALE","zipCode":"12345"}
2024-09-07 18:06:28,790 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: NoContent, Response Body: 
2024-09-07 18:06:28,790 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /zip-codes is created
2024-09-07 18:06:28,793 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /zip-codes is received. Status Code: OK, Response Body: ["12345"]
2024-09-07 18:06:28,793 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /users is created
2024-09-07 18:06:28,795 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: OK, Response Body: [{"name":"DSrcu","age":39,"sex":"MALE","zipCode":"23456"},{"name":"ZibUG","age":19,"sex":"MALE","zipCode":"ABCDE"}]
