2024-09-07 17:39:39,574 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /users is created
2024-09-07 17:39:39,577 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: OK, Response Body: [{"name":"OcAWc","age":53,"sex":"FEMALE","zipCode":"ABCDE"}]
2024-09-07 17:39:39,577 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Delete request to /users is created
2024-09-07 17:39:39,578 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Body of the request is: "{ \"age\": \"53\", \"sex\": \"FEMALE\", \"zipCode\": \"ABCDE\" }"
2024-09-07 17:39:39,581 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: Conflict, Response Body: {"ts":1725730779580,"message":"Some required fields are missed"}
2024-09-07 17:39:39,581 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /zip-codes is created
2024-09-07 17:39:39,583 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /zip-codes is received. Status Code: OK, Response Body: ["12345","23456"]
2024-09-07 17:39:39,583 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /users is created
2024-09-07 17:39:39,586 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: OK, Response Body: [{"name":"OcAWc","age":53,"sex":"FEMALE","zipCode":"ABCDE"}]
