2024-09-07 17:39:39,276 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /users is created
2024-09-07 17:39:39,280 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: OK, Response Body: [{"name":"halkN","age":41,"sex":"MALE","zipCode":"12345"}]
2024-09-07 17:39:39,280 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /zip-codes is created
2024-09-07 17:39:39,284 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /zip-codes is received. Status Code: OK, Response Body: ["23456","ABCDE"]
2024-09-07 17:39:39,284 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Post request to /users is created
2024-09-07 17:39:39,284 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Body of the request is: {"age":5,"name":"halkN","sex":"MALE","zipCode":"23456"}
2024-09-07 17:39:39,291 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: BadRequest, Response Body: {"ts":1725730779286,"message":"Users must be unique for complex key name+sex"}
2024-09-07 17:39:39,291 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /users is created
2024-09-07 17:39:39,294 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: OK, Response Body: [{"name":"halkN","age":41,"sex":"MALE","zipCode":"12345"}]
