2024-09-07 17:39:39,588 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /users is created
2024-09-07 17:39:39,592 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: OK, Response Body: [{"name":"OcAWc","age":53,"sex":"FEMALE","zipCode":"ABCDE"}]
2024-09-07 17:39:39,592 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Delete request to /users is created
2024-09-07 17:39:39,592 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Body of the request is: "{ \"name\": \"OcAWc\", \"sex\": \"FEMALE\" }"
2024-09-07 17:39:39,595 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: NoContent, Response Body: 
2024-09-07 17:39:39,595 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /zip-codes is created
2024-09-07 17:39:39,597 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /zip-codes is received. Status Code: OK, Response Body: ["12345","23456","ABCDE"]
2024-09-07 17:39:39,597 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /users is created
2024-09-07 17:39:39,599 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: OK, Response Body: []
