2024-09-07 15:30:04,759 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /users is created
2024-09-07 15:30:04,763 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: OK, Response Body: [{"name":"Wcjjg","age":23,"sex":"MALE","zipCode":"12345"}]
2024-09-07 15:30:04,763 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /zip-codes is created
2024-09-07 15:30:04,766 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /zip-codes is received. Status Code: OK, Response Body: ["23456","ABCDE"]
2024-09-07 15:30:04,767 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Post request to /users is created
2024-09-07 15:30:04,767 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Body of the request is: {"age":1,"name":"Wcjjg","sex":"MALE","zipCode":"23456"}
2024-09-07 15:30:04,773 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: BadRequest, Response Body: {"ts":1725723004768,"message":"Users must be unique for complex key name+sex"}
2024-09-07 15:30:04,773 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Get request to /users is created
2024-09-07 15:30:04,776 [NonParallelWorker] INFO  ApiTestingSolution.Logging.Logger - Response from /users is received. Status Code: OK, Response Body: [{"name":"Wcjjg","age":23,"sex":"MALE","zipCode":"12345"}]
